respondent_id,age,gender,nationality_region,emirate,education_level,field_of_study,target_industry,years_experience,career_stage,employment_status,monthly_income_aed,goal_type,primary_challenge,signup_channel,subscription_tier,months_active,sessions_attended,messages_sent,num_mentors,mentor_industry_match,mentor_match_score,avg_session_rating,response_time_hours,goals_completed,income_growth_pct,skills_gained,confidence_score,referred_friend,days_to_subscribe,churned,career_outcome
MM0854,28,Male,MENA (Arab),Sharjah,Master's,Engineering,Hospitality & Tourism,13.0,Mid-Level,Employed,15900.0,Networking,Skills Gap,LinkedIn,Free,10,14,66,1,No,54,3.0,23,4,6.7,5,4.9,Yes,,,Positive
MM0855,29,MALE,South Asian,Dubai,Diploma,Healthcare,Consulting,1.8,Entry-Level,Underemployed,5400.0,Job Placement,Career Direction,Google Search,Free,7,5,20,1,No,55,2.8,12,3,-5.7,2,1.0,No,,,Limited
MM0856,28,Male,South Asian,Dubai,Bachelor's,Business,Logistics & Supply Chain,4.6,Junior,Underemployed,8900.0,Networking,Career Direction,University Partnership,Free,4,5,29,1,No,56,3.8,3,0,-2.9,1,1.7,No,,,Limited
MM0857,30,Male,African,Sharjah,Diploma,Finance,Finance & Banking,0.9,Student / Fresh Grad,Student,0.0,Job Placement,Interview Preparation,Referral,Free,3,1,0,1,Yes,70,3.5,35,1,1.5,1,2.8,No,,,Limited
MM0858,30,Female,Western,Abu Dhabi,Diploma,Other,Healthcare,5.0,Junior,Employed,14700.0,Salary Increase,Salary Negotiation,Referral,Premium,9,13,46,4,Yes,66,4.0,1,4,39.3,4,5.6,Yes,1.0,No,Positive
MM0859,20,Male,African,Abu Dhabi,Bachelor's,Marketing,Marketing & Media,1.5,Entry-Level,Underemployed,3600.0,Job Placement,Skills Gap,LinkedIn,Free,7,6,17,1,Yes,58,3.7,10,0,12.4,2,4.4,No,,,Limited
MM0860,31,Female,East/SE Asian,Dubai,Master's,Business,Technology / IT,2.9,Entry-Level,Employed,9600.0,Promotion,Skills Gap,Referral,Premium,4,11,46,3,No,53,3.6,9,3,12.0,4,5.8,No,5.0,No,Positive
MM0861,23,Male,South Asian,Dubai,Master's,Arts & Humanities,Finance & Banking,0.7,Student / Fresh Grad,Underemployed,2500.0,Skill Development,Limited Professional Network,Instagram,Free,4,5,20,1,Yes,65,2.9,5,3,10.6,3,5.5,No,,,Positive
MM0862,21,Female,Western,Abu Dhabi,Master's,Finance,Finance & Banking,2.7,Entry-Level,Employed,12400.0,Promotion,Interview Preparation,LinkedIn,Basic,8,10,60,1,Yes,86,4.0,4,2,14.2,3,4.9,Yes,8.0,No,Positive
MM0863,28,FEMALE,MENA (Arab),Dubai,PhD,IT / Computer Science,Finance & Banking,2.7,Entry-Level,Employed,11900.0,Networking,Visa / Sponsorship,Referral,Free,8,14,41,2,Yes,70,4.2,11,3,13.8,4,5.5,No,,,Positive
MM0864,28,Female,Western,Dubai,Master's,Finance,Construction,2.4,Entry-Level,Employed,6700.0,Job Placement,Visa / Sponsorship,LinkedIn,Premium,8,13,57,4,No,63,2.7,1,5,36.7,5,7.7,No,3.0,No,Positive
MM0865,25,Female,South Asian,Abu Dhabi,Diploma,Arts & Humanities,Real Estate,3.9,Junior,Employed,7900.0,Career Switch,Career Direction,LinkedIn,Basic,9,14,68,1,Yes,76,3.5,12,4,24.5,6,7.2,Yes,4.0,Yes,Positive
MM0866,32,Male,South Asian,Dubai,Master's,IT / Computer Science,Hospitality & Tourism,6.0,Mid-Level,Employed,8200.0,Networking,Limited Professional Network,Referral,Free,3,3,11,1,Yes,65,3.7,4,1,15.2,2,4.7,No,,,Positive
MM0867,22,Male,Western,Dubai,Master's,IT / Computer Science,Marketing & Media,1.2,Entry-Level,Unemployed,0.0,Salary Increase,Salary Negotiation,Instagram,Free,8,12,43,1,No,52,3.4,22,3,6.6,4,3.5,No,,,Limited
MM0868,26,Male,Western,Dubai,Master's,IT / Computer Science,Real Estate,2.5,Entry-Level,Employed,8900.0,Promotion,Visa / Sponsorship,LinkedIn,Free,7,1,6,1,Yes,50,4.0,30,0,0.6,0,2.7,No,,,Limited
MM0869,25,Female,MENA (Arab),Dubai,Bachelor's,Business,Consulting,0.4,Student / Fresh Grad,Student,0.0,Promotion,Limited Professional Network,LinkedIn,Free,11,8,37,1,No,62,3.8,23,3,-1.4,4,3.2,No,,,Positive
MM0870,28,Female,South Asian,Abu Dhabi,Diploma,Healthcare,Finance & Banking,3.2,Junior,Employed,11300.0,Networking,Limited Professional Network,LinkedIn,Free,15,14,43,1,No,39,3.4,26,3,2.5,4,4.3,No,,,Limited
MM0871,29,Male,South Asian,Sharjah,Master's,Business,Hospitality & Tourism,1.1,Entry-Level,Employed,5300.0,Networking,Skills Gap,Instagram,Free,12,11,34,1,No,47,3.7,11,4,12.2,5,3.0,No,,,Positive
MM0872,23,Female,African,Dubai,Bachelor's,Engineering,Finance & Banking,2.8,Entry-Level,Employed,10900.0,Salary Increase,Skills Gap,Instagram,Basic,6,9,56,1,Yes,80,4.0,1,0,32.3,2,6.5,No,5.0,No,Positive
MM0873,31,Male,MENA (Arab),Dubai,Bachelor's,Engineering,Technology / IT,3.3,Junior,Employed,12900.0,Networking,Visa / Sponsorship,LinkedIn,Basic,4,5,22,3,Yes,68,3.5,25,2,9.5,3,4.7,No,4.0,No,Limited
MM0874,28,Female,MENA (Arab),Dubai,Bachelor's,Engineering,Technology / IT,0.5,Student / Fresh Grad,Underemployed,4200.0,Career Switch,Interview Preparation,Referral,Free,3,3,14,1,No,51,3.1,8,2,13.9,0,4.2,No,,,Limited
MM0875,20,Female,MENA (Arab),Dubai,Diploma,IT / Computer Science,Consulting,3.7,Junior,Employed,13100.0,Skill Development,Skills Gap,University Partnership,Free,15,7,43,1,No,51,3.8,13,1,-6.4,2,5.0,No,,,Positive
MM0876,20,Male,South Asian,Dubai,Diploma,Finance,Consulting,5.8,Junior,Underemployed,6200.0,Promotion,Limited Professional Network,Referral,Basic,8,12,46,1,Yes,72,3.2,2,3,9.8,4,5.1,Yes,9.0,No,Positive
MM0877,28,Female,MENA (Arab),Sharjah,PhD,Engineering,Marketing & Media,4.3,Junior,Employed,7600.0,Job Placement,Visa / Sponsorship,Instagram,Free,7,12,41,1,No,51,3.3,5,2,9.8,2,4.0,No,,,Positive
MM0878,27,Female,MENA (Arab),Dubai,Master's,Business,Finance & Banking,1.2,Entry-Level,Unemployed,0.0,Networking,Limited Professional Network,Referral,Free,10,6,39,1,No,52,2.7,17,1,0.3,1,4.2,No,,,Limited
MM0879,28,Male,East/SE Asian,Dubai,Master's,Healthcare,Retail,2.7,Entry-Level,Unemployed,0.0,Skill Development,Limited Professional Network,Google Search,Free,6,3,0,1,No,51,3.7,14,3,29.6,3,5.3,No,,,Positive
MM0880,28,Male,East/SE Asian,Ras Al Khaimah,Bachelor's,Other,Finance & Banking,2.9,Entry-Level,Underemployed,6400.0,Job Placement,Limited Professional Network,University Partnership,Free,13,9,14,1,Yes,54,4.0,3,1,-15.0,4,2.0,No,,,Limited
MM0881,29,Male,African,Dubai,Bachelor's,IT / Computer Science,Logistics & Supply Chain,2.5,Entry-Level,Employed,8800.0,Skill Development,Interview Preparation,LinkedIn,Free,2,4,25,1,No,36,2.7,8,1,-1.0,0,3.7,No,,,Limited
MM0882,33,Female,MENA (Arab),Ajman,Bachelor's,Engineering,Marketing & Media,0.8,Student / Fresh Grad,Unemployed,0.0,Career Switch,Interview Preparation,LinkedIn,Free,8,8,17,1,Yes,71,3.5,45,2,-6.1,4,2.2,Yes,,,Limited
MM0883,23,Male,MENA (Arab),Dubai,Bachelor's,Business,Healthcare,1.4,Entry-Level,Employed,9100.0,Job Placement,Career Direction,LinkedIn,Premium,21,17,38,1,Yes,89,3.5,12,5,26.7,5,8.1,Yes,27.0,No,Positive
MM0884,22,Female,Western,Dubai,Diploma,Business,Real Estate,2.3,Entry-Level,Employed,7800.0,Skill Development,Salary Negotiation,Google Search,Free,13,5,8,1,Yes,65,4.0,7,1,-6.3,3,2.9,No,,,Limited
MM0885,23,Female,East/SE Asian,Sharjah,Master's,Engineering,Marketing & Media,3.3,Junior,Employed,7400.0,Skill Development,Skills Gap,LinkedIn,Free,14,14,34,1,No,53,4.0,10,4,23.9,5,6.0,No,,,Positive
MM0886,29,Male,MENA (Arab),Dubai,PhD,Arts & Humanities,Marketing & Media,1.8,Entry-Level,Unemployed,0.0,Promotion,Visa / Sponsorship,University Partnership,Free,2,7,26,1,No,42,3.0,14,2,4.5,2,2.9,Yes,,,Limited
MM0887,34,Male,Western,Dubai,Bachelor's,Marketing,Finance & Banking,0.4,Student / Fresh Grad,Student,0.0,Job Placement,Limited Professional Network,LinkedIn,Free,7,0,7,0,No,0,0.0,10,0,-15.0,0,1.0,No,,,Limited
MM0888,26,Female,Western,Dubai,Bachelor's,Engineering,Marketing & Media,1.8,Entry-Level,Underemployed,2700.0,Promotion,Interview Preparation,Referral,Basic,7,9,52,1,Yes,69,4.1,30,2,15.6,2,7.2,No,17.0,Yes,Positive
MM0889,20,Female,MENA (Arab),Abu Dhabi,Bachelor's,Other,Finance & Banking,8.3,Mid-Level,Employed,23200.0,Job Placement,Visa / Sponsorship,LinkedIn,Premium,6,13,68,1,Yes,63,3.5,12,4,28.7,6,5.8,No,5.0,No,Positive
MM0890,20,Male,Western,Abu Dhabi,Diploma,IT / Computer Science,Hospitality & Tourism,3.7,Junior,Unemployed,0.0,Salary Increase,Visa / Sponsorship,Instagram,Basic,8,12,46,1,Yes,73,3.6,19,3,6.0,4,5.0,Yes,9.0,No,Positive
MM0891,24,Male,South Asian, Dubai ,Bachelor's,Engineering,Consulting,3.2,Junior,Employed,9800.0,Job Placement,Career Direction,Instagram,Basic,4,5,13,1,No,71,4.0,21,0,3.4,0,4.0,No,2.0,No,Limited
MM0892,25,Male,MENA (Arab),Abu Dhabi,Bachelor's,IT / Computer Science,Logistics & Supply Chain,1.4,Entry-Level,Employed,8900.0,Networking,Limited Professional Network,Google Search,Free,8,4,22,1,Yes,56,3.2,19,2,9.1,1,3.2,No,,,Limited
MM0893,26,Female,MENA (Arab), Abu Dhabi ,Bachelor's,Business,Hospitality & Tourism,1.9,Entry-Level,Unemployed,0.0,Job Placement,Limited Professional Network,Instagram,Free,3,4,30,1,Yes,57,3.1,21,2,-0.5,2,4.6,No,,,Positive
MM0894,28,Male,South Asian,Dubai,Bachelor's,Arts & Humanities,Technology / IT,0.4,Student / Fresh Grad,Underemployed,3400.0,Job Placement,Career Direction,Instagram,Free,8,8,48,1,Yes,53,3.2,33,4,14.7,5,5.2,No,,,Positive
MM0895,27,Female,East/SE Asian,Dubai,Master's,Engineering,Hospitality & Tourism,1.3,Entry-Level,Unemployed,0.0,Promotion,Visa / Sponsorship,Google Search,Free,3,0,0,0,Yes,0,0.0,22,0,-15.0,0,1.0,No,,,Limited
MM0896,33,Male,MENA (Arab),Dubai,Bachelor's,Finance,Technology / IT,3.6,Junior,Employed,15600.0,Skill Development,Visa / Sponsorship,University Partnership,Premium,8,12,48,1,Yes,80,4.1,1,3,29.8,5,7.9,No,4.0,No,Positive
MM0897,25,Female,South Asian,Dubai,Diploma,Engineering,Hospitality & Tourism,3.2,Junior,Employed,7900.0,Salary Increase,Limited Professional Network,Google Search,Basic,6,10,40,1,No,50,4.1,37,2,-10.1,2,2.4,No,10.0,No,Limited
MM0898,24,Male,Western,Dubai,Diploma,Arts & Humanities,Hospitality & Tourism,1.6,Entry-Level,Unemployed,0.0,Promotion,Skills Gap,Google Search,Free,5,7,33,1,No,58,3.6,2,2,-12.4,3,2.2,No,,,Limited
MM0899,30,Male,Western,Dubai,Diploma,Finance,Marketing & Media,2.5,Entry-Level,Employed,6100.0,Career Switch,Career Direction,Instagram,Free,6,0,10,0,Yes,0,0.0,19,0,-6.5,1,1.0,No,,,Limited
MM0900,21,Female,Western,Dubai,Bachelor's,IT / Computer Science,Technology / IT,2.8,Entry-Level,Underemployed,6700.0,Job Placement,Interview Preparation,University Partnership,Free,4,5,20,1,Yes,73,4.0,15,1,13.0,0,5.1,No,,,Positive
MM0901,30,Female,South Asian,Dubai,Master's,Business,Technology / IT,1.7,Entry-Level,Employed,9500.0,Promotion,Skills Gap,Instagram,Basic,4,5,2,3,Yes,70,3.1,5,3,-1.4,4,3.7,No,10.0,No,Limited
MM0902,28,Male,East/SE Asian,Abu Dhabi,Master's,Arts & Humanities,Hospitality & Tourism,3.8,Junior,Employed,7400.0,Career Switch,Visa / Sponsorship,University Partnership,Basic,13,6,38,3,Yes,70,4.2,21,2,28.0,3,6.7,Yes,4.0,No,Positive
MM0903,27,Male,South Asian,Dubai,Bachelor's,IT / Computer Science,Finance & Banking,3.2,Junior,Unemployed,0.0,Salary Increase,Visa / Sponsorship,Google Search,Free,6,13,37,1,No,45,3.3,12,5,14.7,6,6.3,No,,,Positive
MM0904,36,Male,MENA (Arab),Ras Al Khaimah,Bachelor's,Engineering,Technology / IT,2.0,Entry-Level,Underemployed,6300.0,Promotion,Interview Preparation,LinkedIn,Basic,9,11,49,1,Yes,66,3.4,16,1,-2.4,2,3.2,No,10.0,No,Limited
MM0905,25,Male,South Asian,Sharjah,Bachelor's,Arts & Humanities,Real Estate,0.9,Student / Fresh Grad,Unemployed,0.0,Networking,Visa / Sponsorship,LinkedIn,Free,4,2,9,1,Yes,71,3.1,4,2,-11.5,1,3.0,No,,,Limited
MM0906,38,Male,MENA (Arab),Abu Dhabi,Bachelor's,Business,Hospitality & Tourism,1.9,Entry-Level,Employed,6400.0,Networking,Limited Professional Network,Google Search,Free,23,9,16,1,No,59,3.7,28,0,-14.4,2,3.5,No,,,Limited
MM0907,27,Female,Western,Ajman,Bachelor's,Engineering,Technology / IT,1.8,Entry-Level,Employed,9500.0,Job Placement,Interview Preparation,Referral,Free,6,12,73,1,Yes,51,3.2,27,2,6.4,4,4.7,No,,,Positive
MM0908,22,Male,MENA (Arab),Sharjah,Master's,IT / Computer Science,Healthcare,1.6,Entry-Level,Underemployed,4500.0,Career Switch,Career Direction,Referral,Free,12,4,8,1,No,53,3.3,14,2,-15.0,3,1.0,No,,,Limited
MM0909,28,Female,MENA (Arab),Dubai,Bachelor's,Engineering,Logistics & Supply Chain,0.6,Student / Fresh Grad,Unemployed,0.0,Salary Increase,Career Direction,University Partnership,Free,5,3,17,2,Yes,72,2.7,6,3,-5.1,3,4.2,No,,,Positive
MM0910,23,Male,Western,Abu Dhabi,Bachelor's,IT / Computer Science,Healthcare,6.9,Mid-Level,Employed,12300.0,Career Switch,Salary Negotiation,Instagram,Free,8,9,44,3,Yes,59,3.2,30,3,6.6,4,5.3,Yes,,,Positive
MM0911,24,Male,MENA (Arab),Dubai,Bachelor's,Engineering,Technology / IT,6.7,Mid-Level,Employed,16700.0,Promotion,Skills Gap,Instagram,Free,5,6,7,1,Yes,60,3.1,2,1,-1.8,1,2.6,No,,,Limited
MM0912,30,Female,South Asian,Abu Dhabi,Diploma,Business,Finance & Banking,2.4,Entry-Level,Underemployed,6400.0,Networking,Salary Negotiation,Referral,Free,11,13,68,1,No,56,3.6,14,4,26.2,6,5.0,Yes,,,Positive
MM0913,31,Male,African,Dubai,Master's,Business,Finance & Banking,3.2,Junior,Underemployed,5000.0,Job Placement,Career Direction,LinkedIn,Free,4,5,21,1,Yes,69,3.4,11,3,12.4,4,5.4,No,,,Limited
MM0914,25,Female,Western,Dubai,Diploma,Business,Healthcare,3.8,Junior,Underemployed,6700.0,Salary Increase,Limited Professional Network,Referral,Basic,4,14,54,2,No,63,2.1,14,5,32.4,6,4.5,No,8.0,No,Positive
MM0915,33,Male,African,Dubai,Diploma,Other,Consulting,2.5,Entry-Level,Unemployed,0.0,Career Switch,Skills Gap,University Partnership,Free,7,8,41,1,Yes,64,3.3,11,0,8.1,1,4.4,No,,,Limited
MM0916,34,Female,African,Ajman,Bachelor's,Finance,Finance & Banking,3.4,Junior,Employed,11600.0,Promotion,Limited Professional Network,LinkedIn,Premium,15,15,81,2,Yes,83,3.0,18,4,22.4,4,7.5,No,11.0,No,Positive
MM0917,35,Female,East/SE Asian,Dubai,Master's,IT / Computer Science,Technology / IT,4.2,Junior,Employed,10100.0,Career Switch,Career Direction,Google Search,Free,5,6,28,1,No,48,2.8,5,0,6.3,0,2.4,No,,,Limited
MM0918,31,Female,Western,Dubai,Bachelor's,Engineering,Technology / IT,3.1,Junior,Employed,10300.0,Promotion,Career Direction,Google Search,Basic,5,0,2,0,Yes,0,0.0,26,0,8.2,0,2.3,No,8.0,No,Limited
MM0919,35,Male,MENA (Arab),Dubai,Bachelor's,Marketing,Technology / IT,4.7,Junior,Employed,12900.0,Job Placement,Salary Negotiation,LinkedIn,Basic,3,6,27,3,Yes,57,2.5,8,2,-4.8,4,3.4,No,4.0,No,Limited
MM0920,20,Male,South Asian,Dubai,Bachelor's,Business,Retail,1.6,Entry-Level,Employed,6800.0,Job Placement,Visa / Sponsorship,Google Search,Free,12,6,20,1,Yes,67,3.7,9,3,3.1,3,4.9,No,,,Positive
MM0921,26,Male,MENA (Arab),Sharjah,Diploma,Engineering,Technology / IT,2.7,Entry-Level,Employed,10500.0,Career Switch,Career Direction,Google Search,Free,3,8,32,1,No,51,3.1,18,1,-13.6,1,2.3,No,,,Limited
MM0922,24,Male,Western, Abu Dhabi ,Master's,Finance,Finance & Banking,13.0,Mid-Level,Unemployed,0.0,Career Switch,Limited Professional Network,Instagram,Free,4,6,22,1,Yes,66,3.1,25,1,-12.6,1,1.9,No,,,Limited
MM0923,29,Male,MENA (Arab),Dubai,Bachelor's,IT / Computer Science,Real Estate,5.5,Junior,Employed,14600.0,Skill Development,Limited Professional Network,LinkedIn,Basic,6,6,25,2,Yes,64,3.0,8,3,10.3,2,3.8,No,11.0,Yes,Limited
MM0924,25,Male,East/SE Asian,Dubai,Diploma,Marketing,Finance & Banking,3.1,Junior,Employed,11100.0,Job Placement,Interview Preparation,LinkedIn,Premium,9,20,107,1,Yes,81,3.8,4,3,50.2,4,8.6,No,3.0,No,Positive
MM0925,27,Male,South Asian,Dubai,Bachelor's,Arts & Humanities,Finance & Banking,1.2,Entry-Level,Underemployed,3500.0,Job Placement,Salary Negotiation,Referral,Basic,10,7,29,1,No,60,3.6,3,0,8.7,1,2.7,No,2.0,No,Limited
MM0926,37,Male,South Asian,Dubai,Diploma,Healthcare,Real Estate,2.8,Entry-Level,Employed,9600.0,Job Placement,Career Direction,LinkedIn,Premium,22,21,78,1,Yes,92,2.9,1,3,56.9,5,9.1,No,3.0,No,Positive
MM0927,27,Male,MENA (Arab), Abu Dhabi ,Diploma,Business,Technology / IT,5.3,Junior,Employed,13000.0,Career Switch,Visa / Sponsorship,Instagram,Free,7,13,40,1,No,58,4.0,8,3,16.7,4,4.6,No,,,Positive
MM0928,30,Male,MENA (Arab),Abu Dhabi,Master's,Business,Finance & Banking,4.5,Junior,Employed,13000.0,Job Placement,Visa / Sponsorship,University Partnership,Basic,4,16,34,2,Yes,64,2.9,10,5,28.7,6,6.5,No,5.0,No,Positive
MM0929,27,Male,South Asian,Dubai,Bachelor's,Business,Healthcare,0.4,Student / Fresh Grad,Student,0.0,Job Placement,Skills Gap,Referral,Basic,7,14,44,1,Yes,76,3.8,6,3,35.7,5,5.6,No,12.0,No,Positive
MM0930,28,Female,South Asian,Abu Dhabi,Bachelor's,Healthcare,Hospitality & Tourism,0.6,Student / Fresh Grad,Underemployed,2500.0,Promotion,Limited Professional Network,Google Search,Free,7,0,4,0,Yes,0,0.0,10,1,5.1,1,3.1,No,,,Limited
MM0931,28,Male,East/SE Asian,Dubai,Bachelor's,Arts & Humanities,Finance & Banking,0.6,Student / Fresh Grad,Employed,7000.0,Skill Development,Career Direction,University Partnership,Free,13,15,64,1,Yes,38,2.9,5,4,15.2,4,5.0,No,,,Positive
MM0932,30,MALE,MENA (Arab),Abu Dhabi,Master's,Arts & Humanities,Logistics & Supply Chain,3.8,Junior,Employed,10700.0,Skill Development,Visa / Sponsorship,LinkedIn,Premium,15,25,142,2,Yes,96,3.2,1,7,34.5,9,7.5,No,4.0,No,Positive
MM0933,34,Male,South Asian,Dubai,Diploma,Engineering,Technology / IT,0.6,Student / Fresh Grad,Student,0.0,Job Placement,Limited Professional Network,LinkedIn,Basic,7,9,13,1,Yes,68,3.3,1,2,14.9,3,5.5,Yes,6.0,No,Positive
MM0934,36,Female,South Asian,Abu Dhabi,Diploma,Healthcare,Retail,1.2,Entry-Level,Underemployed,3400.0,Networking,Skills Gap,Referral,Free,6,0,10,0,Yes,0,0.0,14,0,-2.6,0,2.0,No,,,Limited
MM0935,29,MALE,MENA (Arab),Dubai,Bachelor's,IT / Computer Science,Construction,2.4,Entry-Level,Underemployed,5700.0,Skill Development,Interview Preparation,Instagram,Free,7,10,58,1,Yes,56,2.8,19,1,-1.3,2,2.2,Yes,,,Limited
MM0936,31,Female,South Asian,Ajman,Bachelor's,Healthcare,Real Estate,5.9,Junior,Unemployed,0.0,Skill Development,Career Direction,LinkedIn,Basic,8,9,44,2,Yes,64,3.6,11,1,-10.8,3,2.4,No,4.0,No,Limited
MM0937,22,Female,Western,Dubai,PhD,IT / Computer Science,Technology / IT,4.0,Junior,Employed,15800.0,Job Placement,Limited Professional Network,Google Search,Basic,7,16,81,4,Yes,66,3.7,15,4,25.4,4,4.0,No,14.0,Yes,Positive
MM0938,28,Male,Western,Dubai,Bachelor's,Business,Logistics & Supply Chain,2.2,Entry-Level,Employed,4800.0,Job Placement,Limited Professional Network,LinkedIn,Basic,17,16,92,1,Yes,73,4.9,1,4,56.5,6,8.8,Yes,9.0,No,Positive
MM0939,33,Female,South Asian,Dubai,Diploma,Business,Real Estate,4.8,Junior,Unemployed,0.0,Promotion,Career Direction,Instagram,Basic,5,12,45,1,Yes,73,4.0,9,5,22.7,8,5.8,No,1.0,No,Positive
MM0940,32,Female,MENA (Arab),Dubai,Bachelor's,Other,Finance & Banking,10.0,Mid-Level,Employed,18900.0,Job Placement,Skills Gap,Referral,Premium,14,20,83,4,Yes,84,4.3,1,6,57.7,8,8.8,No,5.0,No,Positive
MM0941,29,Male,South Asian,Dubai,Bachelor's,IT / Computer Science,Healthcare,2.8,Entry-Level,Underemployed,4000.0,Skill Development,Visa / Sponsorship,Referral,Basic,11,5,34,1,Yes,67,2.6,8,1,17.8,2,3.8,Yes,3.0,No,Positive
MM0942,32,Male,South Asian,Abu Dhabi,Diploma,Engineering,Hospitality & Tourism,0.8,Student / Fresh Grad,Unemployed,0.0,Career Switch,Limited Professional Network,Instagram,Free,5,4,21,1,Yes,62,,3,2,-1.1,3,3.5,Yes,,,Limited
MM0943,30,Female,East/SE Asian,Abu Dhabi,Bachelor's,Engineering,Logistics & Supply Chain,1.2,Entry-Level,Underemployed,4000.0,Job Placement,Career Direction,LinkedIn,Basic,5,11,31,1,Yes,63,3.3,1,2,32.5,3,8.0,No,1.0,No,Positive
MM0944,34,Female,MENA (Arab),Dubai,Bachelor's,Engineering,Marketing & Media,1.2,Entry-Level,Underemployed,3100.0,Job Placement,Interview Preparation,University Partnership,Basic,7,0,8,0,Yes,0,0.0,10,1,-13.4,0,1.0,No,20.0,No,Limited
MM0945,29,Male,East/SE Asian,Abu Dhabi,Master's,Other,Logistics & Supply Chain,1.4,Entry-Level,Student,0.0,Job Placement,Limited Professional Network,University Partnership,Free,9,6,25,1,No,38,4.4,7,3,-3.2,3,4.9,No,,,Limited
MM0946,26,Male,South Asian,Abu Dhabi,Master's,Business,Marketing & Media,2.1,Entry-Level,Underemployed,3900.0,Career Switch,Limited Professional Network,Instagram,Basic,2,2,0,3,Yes,64,3.1,3,2,19.1,0,4.1,No,5.0,No,Positive
MM0947,30,Female,South Asian,Dubai,Bachelor's,Business,Consulting,3.3,Junior,Employed,10500.0,Job Placement,Limited Professional Network,LinkedIn,Free,2,0,0,0,No,0,0.0,11,3,-13.7,3,1.0,No,,,Limited
MM0948,20,Male,MENA (Arab),Dubai,PhD,Healthcare,Hospitality & Tourism,0.7,Student / Fresh Grad,Student,0.0,Promotion,Visa / Sponsorship,Referral,Basic,2,8,44,2,Yes,93,4.1,15,4,35.1,5,7.8,No,2.0,No,Positive
MM0949,30,Female,MENA (Arab),Dubai,PhD,IT / Computer Science,Retail,0.9,Student / Fresh Grad,Student,0.0,Career Switch,Limited Professional Network,Instagram,Free,7,9,47,1,No,57,3.3,24,2,5.2,1,2.8,No,,,Limited
MM0950,20,Male,African,Dubai,Diploma,Business,Retail,4.2,Junior,Employed,8400.0,Promotion,Limited Professional Network,LinkedIn,Basic,8,12,43,3,No,51,3.2,1,4,8.2,5,6.6,Yes,4.0,No,Positive
MM0951,20,Female,South Asian,Abu Dhabi,Bachelor's,Business,Logistics & Supply Chain,1.8,Entry-Level,Employed,5000.0,Salary Increase,Limited Professional Network,LinkedIn,Free,2,5,13,1,Yes,69,3.8,9,1,10.0,1,2.4,No,,,Limited
MM0952,30,Female,East/SE Asian,Sharjah,Bachelor's,Engineering,Marketing & Media,1.3,Entry-Level,Employed,4600.0,Networking,Visa / Sponsorship,LinkedIn,Free,3,5,23,1,No,55,4.7,15,1,-15.0,3,1.0,No,,,Limited
MM0953,30,Female,East/SE Asian,Abu Dhabi,Diploma,Engineering,Healthcare,2.2,Entry-Level,Underemployed,5100.0,Promotion,Skills Gap,Instagram,Free,7,7,26,1,Yes,64,4.1,18,2,-4.5,4,2.2,No,,,Limited
MM0954,22,Female,MENA (Arab),Dubai,Bachelor's,Business,Technology / IT,6.6,Mid-Level,Employed,20000.0,Career Switch,Skills Gap,LinkedIn,Basic,3,9,20,1,No,65,4.4,19,2,-2.1,4,4.3,Yes,6.0,No,Limited
MM0955,25,Female,South Asian,Abu Dhabi,Bachelor's,Business,Logistics & Supply Chain,4.6,Junior,Employed,10100.0,Skill Development,Salary Negotiation,Google Search,Free,9,6,33,1,Yes,63,2.5,17,1,-8.7,3,4.8,No,,,Limited
MM0956,35,Female,MENA (Arab),Abu Dhabi,Master's,Marketing,Finance & Banking,4.4,Junior,Employed,11900.0,Salary Increase,Visa / Sponsorship,Instagram,Premium,8,17,75,4,Yes,82,4.2,1,4,26.1,5,6.1,No,4.0,No,Positive
MM0957,26,Female,South Asian,Dubai,Bachelor's,Healthcare,Technology / IT,8.1,Mid-Level,Underemployed,7900.0,Promotion,Career Direction,Instagram,Free,6,3,13,1,No,36,2.7,15,0,-13.1,1,1.0,No,,,Limited
MM0958,39,Male,Western,Sharjah,Master's,Arts & Humanities,Real Estate,3.4,Junior,Employed,11000.0,Job Placement,Career Direction,LinkedIn,Basic,7,9,34,3,Yes,84,4.5,10,2,7.6,3,5.0,Yes,7.0,No,Positive
MM0959,28,Male,MENA (Arab),Dubai,Bachelor's,Engineering,Healthcare,8.6,Mid-Level,Underemployed,9700.0,Networking,Career Direction,Google Search,Basic,4,13,79,1,No,55,4.0,1,3,29.0,3,4.8,No,4.0,No,Positive
MM0960,30,Male,East/SE Asian,Dubai,Diploma,Engineering,Healthcare,9.1,Mid-Level,Underemployed,9300.0,Job Placement,Limited Professional Network,LinkedIn,Premium,9,18,105,2,Yes,69,3.8,1,5,51.0,7,9.1,No,3.0,No,Positive
